50000
ID NAME TEAM SCORE COMPETITIONS COST POTATOE
20255 XgOMsT Lambda 3.0 136 8499 false
20256 yaMqZ Pi 7.8 115 1962 false
20257 rPgYrwBAh Tau 8.2 32 4780 true
20258 setj Alpha 2.1 23 1415 false
20259 QmAx Epsilon 1.9 216 2965 false
20260 NGWELb Gamma 8.3 64 6880 false
20261 xMHaOnMf Lambda 2.8 194 1784 false
20262 BLOnooKkqT Beta 0.2 235 3521 true
20263 BFERYIBZBK Theta 6.7 220 2098 false
20264 zDjObalznv Tau 6.1 196 2612 false
20265 EqHhssLC Theta 6.5 0 2419 false
20266 QPDJk Alpha 6.9 203 5138 false
20267 ogVBFl Alpha 9.4 140 6745 false
20268 gbXgo Epsilon 2.7 60 9922 false
20269 Sxn Alpha 0.5 240 7906 false
20270 tgEsw Delta 2.9 51 2651 false
20271 BueQWQaPI Gamma 5.4 198 3975 true
20272 RpguZE Beta 9.5 11 1995 true
20273 BzXq Epsilon 0.9 99 7003 true
20274 HPzxDdbTne Epsilon 7.4 44 2583 false
20275 bSX Theta 7.8 218 4251 true
20276 vtQByiFKg Alpha 0.2 162 8469 false
20277 yOBfrZvV Epsilon 5.8 95 5115 false
20278 cyvjbqzfS Delta 9.0 86 1886 true
20279 zKhrEwTK Epsilon 6.3 5 9870 false
20280 WTmjlsOQP Beta 9.6 233 608 true
20281 pldZfGAzCk Lambda 6.1 44 3386 true
20282 aRdHldo Pi 9.5 231 7035 false
20283 xYGJ Epsilon 4.8 107 4102 true
20284 HbyB Theta 7.8 174 1601 true
20285 WTn Beta 7.2 160 6919 true
20286 SjyDHqeBdF Beta 0.6 25 7775 true
20287 xiiBYKC Theta 4.1 177 6228 true
20288 zQogI Alpha 8.4 166 707 true
20289 pjJRoG Theta 10.0 107 8952 true
20290 PUgYLaZaFH Gamma 6.6 103 7208 false
20291 XLycbW Pi 9.2 194 7423 true
20292 PuORyvQXC Theta 7.3 50 5531 true
20293 jwQCbZZ Theta 5.6 185 9590 true
20294 bZBLoGxPBs Pi 0.2 28 7444 false
20295 lkLcsrxMF Theta 0.6 47 7339 false
20296 rMswoaW Beta 3.9 37 1604 false
20297 QOUQMnL Theta 8.4 75 2819 true
20298 csPoRIucY Beta 5.7 152 7607 false
20299 asfPMFqBFQ Alpha 3.6 115 9212 false
20300 wAjB Lambda 7.5 62 8512 false
20301 BuTdjBRF Delta 5.2 61 7494 false
20302 YTCtURTmP Lambda 0.6 87 4303 false
20303 yDGx Pi 5.6 176 8277 false
20304 naDtSp Gamma 6.1 60 820 true
20305 ciK Theta 8.4 36 7302 false
20306 AjnWi Gamma 5.7 179 9384 false
20307 SjKiyVX Beta 6.6 168 4700 true
20308 VUndOaJEeP Epsilon 2.9 70 9300 true
20309 JeKIEtpxqD Epsilon 7.7 165 5856 true
20310 EGSgC Pi 2.1 140 6116 true
20311 OZvyNiWrOK Tau 6.1 145 4915 true
20312 HpXtsqPUaV Tau 2.4 210 7332 false
20313 xePqEJNqUj Pi 3.0 38 7059 false
20314 RLiTsam Tau 8.6 116 9155 true
20315 TdNQnbvtY Tau 4.8 165 6661 true
20316 CjsEH Theta 6.5 246 3853 true
20317 CNLf Theta 9.1 109 4957 false
20318 hPK Epsilon 8.7 55 7739 true
20319 HPByTxX Tau 6.1 90 9035 true
20320 fPSheYzoj Beta 0.7 202 5982 true
20321 qCLf Delta 6.0 57 2397 false
20322 kaJ Beta 9.3 227 4190 false
20323 mTKxsj Delta 5.7 61 891 false
20324 hJeJSNQR Theta 4.8 242 9018 true
20325 dNpV Epsilon 1.5 124 6786 false
20326 ZIMyzpvICR Epsilon 7.1 68 916 true
20327 sgMzAWPTpT Pi 8.4 6 8005 true
20328 HWqzTfkiJ Gamma 0.9 231 7972 false
20329 rvfmzdBos Pi 6.7 133 6208 false
20330 YvJEzj Delta 2.7 202 6136 false
20331 EbfsyUn Theta 3.3 117 5862 false
20332 NdkUEzOeZQ Lambda 0.3 239 7821 true
20333 xVfJIBYK Beta 5.3 155 6227 false
20334 uzVfuEIBwO Alpha 1.9 213 8793 true
20335 brRe Alpha 4.4 8 1002 true
20336 RQV Alpha 3.0 95 5716 true
20337 WZRxXXJFp Lambda 4.5 154 4616 true
20338 VEPXTv Pi 9.3 244 1045 true
20339 EYks Theta 5.3 188 3020 true
20340 RXzwV Delta 5.4 1 8136 false
20341 ZyQqhuCe Lambda 8.0 151 260 true
20342 StSGKYhWZQ Delta 3.7 226 9491 false
20343 SiplCtW Theta 7.9 238 2945 true
20344 wsHfZ Epsilon 9.4 87 3462 true
20345 qkCciXrLW Epsilon 4.2 136 2887 false
20346 aHVJTGyYC Theta 1.0 222 4607 true
20347 BkueRiKbNB Epsilon 3.2 84 6382 false
20348 SWMQn Beta 10.0 216 9052 false
20349 QmXbO Epsilon 9.0 101 2028 true
20350 IpG Delta 8.6 74 2925 false
20351 DyoOLLNI Tau 9.3 162 5346 true
20352 yrhxrTW Lambda 9.7 148 8050 false
20353 MxAUtHmL Tau 1.7 125 8663 true
20354 XrW Tau 8.5 174 137 true
20355 Zls Alpha 1.0 133 398 true
20356 BRuDOs Beta 3.8 204 9911 false
20357 ZgbObd Pi 1.6 241 138 false
20358 RDYT Beta 5.2 227 1148 false
20359 rAC Gamma 7.0 133 7706 true
20360 zKH Delta 1.3 82 1369 true
20361 KmvOIigPuH Beta 0.8 58 7500 true
20362 OyjHIEsobc Tau 3.6 208 4668 false
20363 FpoiCY Delta 5.5 212 7492 true
20364 NmPgOijzS Delta 7.5 125 4186 true
20365 wmIZNl Delta 8.5 66 6736 true
20366 fzbWUqfC Theta 4.3 157 5659 false
20367 RCPS Beta 9.2 42 1346 true
20368 IsbswzJCH Delta 8.2 219 5410 false
20369 pjS Theta 8.9 160 7823 true
20370 NXyJGCiA Delta 2.3 196 7149 false
20371 QOpgWYgSfF Beta 9.6 152 6735 false
20372 hVFOq Lambda 4.9 203 2551 true
20373 TYRpm Pi 0.5 121 638 false
20374 KJhOEwP Theta 8.3 155 5445 true
20375 nCU Beta 8.0 44 3065 true
20376 fuil Lambda 8.8 30 5083 true
20377 ztqkiJX Lambda 7.7 108 9300 false
20378 GJHzyQiv Theta 8.8 47 4274 true
20379 aGIH Alpha 9.6 205 703 false
20380 LWbLwL Delta 3.0 124 763 true
20381 MeIlACLK Delta 8.5 126 3449 true
20382 SnuJW Epsilon 7.7 218 501 false
20383 qzvh Epsilon 9.0 125 186 true
20384 SMXksGinDp Pi 8.3 43 4886 false
20385 nmuzmr Tau 9.9 227 5819 true
20386 nnd Alpha 5.5 147 4765 false
20387 fHIvKIFPGY Alpha 9.8 118 8827 true
20388 FyUkwfED Alpha 9.2 67 5330 false
20389 lMjsLinR Delta 1.5 68 4874 false
20390 Fnw Pi 3.0 181 7184 true
20391 PEZJdM Theta 5.3 50 662 false
20392 seSGYMYq Pi 5.9 231 6972 true
20393 UuIkYGNI Delta 9.3 213 126 true
20394 eTGPOXE Lambda 7.7 172 6923 true
20395 whDOUiB Theta 7.0 50 5868 true
20396 tRt Lambda 2.1 16 9125 false
20397 AFZZIt Delta 8.9 26 7878 false
20398 KaPOMyo Alpha 7.6 153 8077 false
20399 mMmr Delta 5.8 41 2028 false
20400 UsaZTX Theta 0.6 67 6382 false
20401 dVubz Beta 4.0 176 1749 true
20402 WYUlCx Alpha 0.7 139 1683 false
20403 WbvyDy Gamma 8.1 46 5912 true
20404 dKenQjW Beta 5.0 37 3659 true
20405 VCFRDS Alpha 0.9 66 4135 false
20406 flvyJ Lambda 2.8 50 9273 false
20407 GkfNzBiXUG Alpha 8.1 208 6510 true
20408 tCWv Pi 1.9 214 3874 true
20409 grwIziuDyi Delta 5.1 198 2609 false
20410 PuOWVWMrS Beta 0.4 116 4017 true
20411 DLALoH Theta 3.9 90 6798 true
20412 KChrv Theta 9.3 117 7011 false
20413 iBwZtLtKz Lambda 8.4 53 2931 true
20414 NxCe Delta 7.7 197 6786 false
20415 LRulRsuDNY Epsilon 7.5 249 9142 false
20416 ggzvT Beta 5.1 185 7284 true
20417 AxfXx Theta 3.5 217 7454 false
20418 QGT Alpha 4.9 232 7329 false
20419 jffqPq Lambda 1.9 32 750 false
20420 EUCoDX Pi 7.6 56 190 true
20421 KFYOxjpJ Beta 9.6 121 4799 false
20422 DFgJrM Tau 8.9 137 1001 false
20423 GSVhS Tau 1.1 101 9185 false
20424 aqe Epsilon 3.1 40 9 true
20425 RFGu Pi 6.8 162 111 true
20426 rTuoiuKXn Delta 8.7 117 3259 false
20427 dLtEYat Pi 0.4 42 2133 true
20428 HkJOeH Theta 0.9 23 2548 true
20429 NuOETyG Tau 6.9 89 603 true
20430 SWMXcZO Lambda 5.1 141 9488 true
20431 ZWdzBUC Pi 8.8 170 1783 false
20432 QsNiL Gamma 7.7 44 9582 true
20433 KSsi Epsilon 2.5 79 5466 false
20434 gzeyMxWURI Pi 6.3 90 6655 true
20435 nRSTYhLhLO Lambda 3.0 199 1957 false
20436 KIEXRv Pi 7.2 142 8939 true
20437 mIeF Delta 4.8 160 9409 false
20438 sBE Tau 0.4 127 6259 true
20439 KWVCiD Delta 8.1 165 2693 true
20440 ESaGVqEeEn Pi 6.9 217 7407 true
20441 rlIbwYBCbU Beta 10.0 17 3904 true
20442 wXzmq Gamma 5.7 69 5204 false
20443 FPs Pi 6.8 144 9521 false
20444 BZdLPPVBT Epsilon 6.5 55 5962 true
20445 uibHdCGMQF Epsilon 3.7 167 9899 false
20446 prbYkL Theta 5.0 36 5789 false
20447 bFndRZX Alpha 4.5 225 2037 false
20448 UsIzKULfo Delta 4.0 141 4872 false
20449 DdWIw Beta 4.6 116 1218 true
20450 XxokMjH Delta 1.7 60 5807 false
20451 HSNKPboY Delta 7.2 215 9099 false
20452 XgZR Theta 2.7 168 4839 false
20453 zzshALSxk Gamma 8.3 15 1094 false
20454 Wka Epsilon 2.2 175 1115 false
20455 XfGFmzDQhF Epsilon 9.1 126 9678 false
20456 VQOqPPA Pi 3.2 19 5180 false
20457 aQFZdSzs Tau 8.4 245 5493 false
20458 oGNyciHEPT Pi 7.5 155 7433 false
20459 sjXSRMP Beta 9.6 204 8412 true
20460 fbNvWyaWhb Delta 2.6 133 9729 false
20461 lblgL Tau 3.7 66 8724 true
20462 TJJerBnncC Lambda 5.1 20 7836 true
20463 sMAPx Lambda 1.2 239 7792 true
20464 hvVLpI Gamma 7.6 61 4666 false
20465 tzzgbc Theta 4.0 33 4827 true
20466 zzCjsqdu Epsilon 4.1 26 7841 false
20467 vLpbplQX Alpha 7.1 52 8112 false
20468 UXPWDxveg Alpha 8.4 21 3748 true
20469 Rah Lambda 0.3 223 5727 true
20470 VdoOOJP Epsilon 6.8 31 5985 true
20471 AwMOSQI Pi 9.1 55 828 false
20472 Dlf Beta 4.3 16 9393 true
20473 QquKtEx Lambda 4.8 96 4787 false
20474 FzzQZnPWla Pi 2.8 104 2454 true
20475 FSMNhJT Lambda 3.3 31 6288 true
20476 tkeZeujBjk Lambda 1.2 22 4146 false
20477 DqlPERf Delta 5.2 177 5878 true
20478 nWQUVqkPsu Theta 7.9 6 3946 false
20479 feX Epsilon 4.2 230 2598 false
20480 qqqQ Alpha 5.6 80 1932 true
20481 GpDepdxq Lambda 6.5 78 9681 false
20482 JIQGgqf Alpha 9.2 166 7662 true
20483 ULjRjTNE Gamma 9.9 207 9149 true
20484 dvRNOw Delta 5.0 27 4962 false
20485 SFZkwFPfl Tau 9.7 223 9600 false
20486 ekmu Pi 7.0 79 787 true
20487 HqKXUN Delta 5.6 59 2669 false
20488 ScxLaMYc Theta 8.9 149 6119 true
20489 qdntMb Beta 2.9 13 4259 false
20490 bFMtX Gamma 3.5 179 218 true
20491 wMcBOc Alpha 4.7 167 105 false
20492 bkEpoCxBp Lambda 0.7 185 9983 true
20493 AThvCEtRYW Beta 3.4 62 2718 true
20494 BocuLqlQD Beta 5.5 4 5 true
20495 jnVikkoIj Delta 3.9 19 4288 false
20496 HVprzszSb Beta 6.0 201 3210 true
20497 HvZaMJk Beta 9.2 149 2797 true
20498 ATFqATkLB Tau 4.6 132 6238 true
20499 iIUb Lambda 1.7 249 9195 false
20500 uXZfvzxxJR Gamma 7.0 120 8449 true
20501 uatcLcPaN Delta 0.7 1 9784 false
20502 kwOzJu Pi 3.5 14 9226 true
20503 awIB Tau 8.6 162 3618 false
20504 gkJikZc Gamma 6.2 90 3483 true
20505 vAtWQNjV Beta 4.9 56 3180 false
20506 FKOsuSNVl Delta 1.7 6 7958 false
20507 xmGFI Alpha 2.5 135 9889 false
20508 vooVwZoPgz Alpha 6.7 15 761 false
20509 FvoUcPL Epsilon 1.4 5 3423 true
20510 MpfuxWPx Lambda 7.0 89 1467 false
20511 PlA Pi 1.6 46 5192 false
20512 GAsvFkR Pi 4.7 198 81 false
20513 LCu Pi 6.7 42 7253 false
20514 NIbz Delta 2.4 185 2148 true
20515 mduzDfhgNl Gamma 0.1 198 6379 false
20516 nlLq Theta 4.7 101 7522 false
20517 DmvWNHXTk Alpha 7.2 21 8209 false
20518 HeryeKF Theta 4.5 132 5591 false
20519 GnLNMJQ Gamma 3.6 26 1083 true
20520 uLZTTJKUUm Pi 2.0 63 2687 false
20521 tuboROHs Epsilon 2.6 247 6342 false
20522 OTOSIvmvpS Lambda 4.2 53 9784 true
20523 BFC Tau 1.5 22 5805 true
20524 MMhhatbVU Alpha 2.4 171 6335 true
20525 SgGwefGSL Delta 1.8 126 3367 false
20526 sgTIG Tau 0.6 150 6606 true
20527 QPEIXGOrLG Epsilon 2.0 165 7597 false
20528 eOd Tau 6.7 122 5286 false
20529 GdKD Theta 9.8 237 2684 false
20530 xYckUxkrSP Tau 6.6 220 6443 false
20531 GxtCEyx Tau 4.1 175 3525 true
20532 FmqzpVpdSe Pi 5.5 242 3908 false
20533 gLMepYDxk Tau 1.4 230 4718 true
20534 NFPvZHcOkK Delta 9.6 44 1446 false
20535 ECCGsmWZBT Delta 8.5 193 6543 true
20536 Saer Beta 5.4 117 2727 false
20537 jGCNkwO Epsilon 2.7 156 9884 true
20538 CvqPpJGg Pi 3.6 230 8634 false
20539 pniQRv Tau 7.2 164 2620 false
20540 yEFp Pi 7.8 69 2792 false
20541 JMjf Tau 3.1 193 3206 true
20542 XKnCdzB Epsilon 7.0 216 135 true
20543 fnLQ Beta 4.4 67 6046 false
20544 cipcC Pi 5.7 26 664 false
20545 LMN Delta 2.6 130 5133 false
20546 cbQMZVUK Lambda 4.9 30 9331 true
20547 ujbLTlviJ Gamma 3.2 178 2735 false
20548 TfiakS Theta 2.7 20 6230 true
20549 OvZiKxwJ Tau 7.7 26 8953 false
20550 VqxmnFbQgg Delta 6.1 111 8617 true
20551 dpzXenktlY Delta 4.0 115 8155 true
20552 RnpuUSMN Delta 7.1 39 5960 false
20553 eQzy Pi 1.0 78 3540 true
20554 FRErirEgIr Lambda 9.7 61 4241 true
20555 OkM Delta 4.4 233 4662 false
20556 IqXVVqD Lambda 4.5 186 8044 false
20557 nGc Epsilon 0.8 139 9812 true
20558 TwUwy Pi 4.5 42 8283 false
20559 byqpWpqFUc Tau 3.7 162 7125 false
20560 bEpNwuah Alpha 5.4 68 1140 true
20561 JzNIUZThE Alpha 1.5 193 4355 true
20562 hWAIUWoN Pi 3.5 66 9236 true
20563 tYgY Gamma 4.4 141 4597 true
20564 VFWzhxAjeM Tau 8.5 160 8030 false
20565 VzfpOPaDU Theta 2.6 62 4589 true
20566 SSjdZjbU Lambda 9.0 151 3414 true
20567 lnfIwm Theta 0.8 219 8059 true
20568 eonXsPnz Epsilon 5.4 81 351 false
20569 jRHbCznBPt Lambda 1.1 72 2434 true
20570 zMpfzfAK Alpha 9.0 249 4119 false
20571 YiQMYTkHu Gamma 10.0 115 5854 false
20572 hYTXuo Epsilon 4.7 34 3685 false
20573 kWs Tau 5.0 157 7855 true
20574 QskDhRmwu Beta 9.7 245 1849 false
20575 dIZZGhD Epsilon 5.6 95 9399 false
20576 qfuSlr Pi 2.0 192 2639 true
20577 UeUpwVB Delta 3.0 141 8410 true
20578 toKoUIkty Theta 6.3 194 1538 true
20579 NYBhBioKfa Pi 0.4 143 6221 true
20580 DDgYFoxKce Beta 4.6 24 1793 true
20581 gCfcPAsq Alpha 4.2 109 1172 false
20582 foOYu Tau 1.0 175 1120 true
20583 kHLVGqyFP Gamma 1.8 140 2569 false
20584 yoWO Pi 1.3 220 9626 true
20585 DMiJnIDywy Alpha 9.3 199 3177 true
20586 DyY Beta 8.0 133 8008 true
20587 ZGUqnTAG Epsilon 1.4 181 6035 true
20588 UegmIrYZ Lambda 1.6 25 3760 false
20589 mlWAuIU Pi 0.1 127 5601 true
20590 XBkml Delta 7.0 236 8313 true
20591 YEzS Tau 5.6 133 9924 true
20592 qWz Alpha 9.6 109 5059 false
20593 MAgvtAq Theta 4.8 3 1160 false
20594 ksaX Beta 2.4 205 1469 false
20595 nqGExpUoaK Lambda 4.5 165 3630 true
20596 HwSsVwKY Tau 2.3 56 8239 false
20597 nyHoQV Theta 6.5 174 2300 false
20598 rWrepDL Alpha 5.0 152 4907 true
20599 ZGgNSBMKvw Theta 2.4 59 8366 false
20600 XraUp Gamma 4.1 124 871 false
20601 mnL Epsilon 6.2 194 3942 true
20602 YtxYfgZz Delta 9.4 107 6494 true
20603 exWHCmD Theta 0.9 113 2661 false
20604 KHKCIx Gamma 5.8 191 1821 false
20605 sTSSDStzP Alpha 7.6 129 2935 false
20606 cQxzdZTa Delta 9.6 247 3962 true
20607 WMkRBtgE Gamma 9.0 172 7171 true
20608 DvEsyz Pi 5.8 124 4538 false
20609 DScsgWRwB Delta 10.0 118 6956 true
20610 vTpnX Delta 1.6 21 2868 false
20611 sXP Beta 6.5 54 4600 true
20612 wTELdoge Alpha 7.5 136 7325 false
20613 AmRoUggD Lambda 4.5 4 5112 false
20614 ukkdvTg Alpha 6.8 206 9297 false
20615 dlIqtAp Pi 1.6 72 8933 false
20616 PUYq Delta 5.7 41 1401 true
20617 TVx Tau 3.6 203 3638 true
20618 Avo Theta 7.9 7 3115 true
20619 AXsPj Beta 9.7 94 6598 true
20620 etTAdTVKEO Lambda 1.4 135 9936 true
20621 OLAnwnrk Lambda 9.1 195 1966 true
20622 zjBCyMNdL Theta 8.5 202 2647 false
20623 nWKJbHN Alpha 3.1 219 4786 true
20624 xufIJTX Alpha 5.1 50 5451 true
20625 XdQajOE Beta 6.1 249 9188 true
20626 dcfKddjMJX Pi 8.9 19 1669 true
20627 hzvQ Alpha 8.2 241 4931 true
20628 xaNkCRV Theta 2.1 130 5978 true
20629 yXi Theta 2.6 58 4055 false
20630 uFTHZq Pi 6.8 92 3687 true
20631 KSqPish Theta 8.2 132 8218 false
20632 NgcNwf Pi 0.4 230 5472 false
20633 nUy Beta 6.3 159 9443 false
20634 wfGJ Tau 9.0 39 9693 true
20635 mmOaj Pi 2.4 228 2199 false
20636 JfBzIR Gamma 0.1 194 7602 false
20637 xONAElczK Epsilon 3.4 145 7094 false
20638 bLwK Delta 1.7 195 6595 true
20639 VsfEii Lambda 8.6 247 3921 false
20640 jTQffqXH Delta 0.1 15 5007 true
20641 PgzNrtFri Beta 5.5 19 6235 true
20642 caLs Epsilon 6.3 12 9054 false
20643 BFeGxUqVIp Beta 2.1 212 4523 false
20644 jEjdF Epsilon 0.8 131 1142 false
20645 lxYGRqj Pi 9.1 191 5843 false
20646 Pzqie Pi 9.4 81 9114 false
20647 budoKHBsW Theta 9.9 168 9593 false
20648 HWbuau Tau 6.0 74 6830 false
20649 YoyLaG Lambda 1.0 73 1239 false
20650 iyMoGfGSx Gamma 7.5 57 5812 false
20651 VWwjvPDCKX Lambda 8.8 12 8911 true
20652 xFvCqSHj Pi 6.9 139 4720 true
20653 NHOqUke Alpha 0.3 131 9040 true
20654 yIQYLHuC Delta 3.0 189 5506 false
20655 OfXr Beta 6.2 112 287 false
20656 uMWiM Pi 3.4 142 8222 true
20657 OFYAPgo Theta 2.3 80 4918 true
20658 wtNN Epsilon 2.6 59 8847 false
20659 xYVEfiEuoY Gamma 2.0 139 6268 false
20660 RZqeYcFZD Tau 9.1 106 7268 false
20661 Voja Theta 7.2 81 6840 false
20662 dJcQbH Pi 2.5 162 4216 false
20663 jubWwlfuv Gamma 7.3 121 5627 false
20664 kTAukELKZf Beta 5.4 9 9931 true
20665 XFOt Beta 2.3 197 8291 false
20666 hmndwtlRLs Pi 2.2 240 7700 true
20667 swMm Beta 6.3 31 3369 false
20668 QHvSRbWSsz Alpha 9.8 210 9856 false
20669 AFKWdRDkf Tau 4.0 247 2662 true
20670 HIvfjLMM Delta 3.3 133 94 true
20671 pHTzcxnj Delta 8.5 205 7115 false
20672 lkkVxXxm Lambda 7.1 4 6193 false
20673 OniiNCH Delta 4.5 133 2177 false
20674 CiMIajaxS Theta 2.6 29 2614 false
20675 zozGuvTz Gamma 5.3 150 6473 true
20676 BOhY Theta 8.0 9 8732 true
20677 UvoWTFg Pi 6.4 22 5122 false
20678 RGlruXg Gamma 5.1 244 4742 true
20679 BNdyYYM Lambda 8.4 144 9194 false
20680 Gxvki Pi 0.5 27 2742 true
20681 ooLEUZLPi Pi 6.4 100 7330 false
20682 INNt Tau 3.5 198 3412 true
20683 NhytM Lambda 2.7 109 9245 false
20684 BkKxfqSugw Pi 4.3 75 7328 true
20685 eAXSqL Theta 2.5 84 4200 false
20686 PSP Pi 7.4 237 8130 false
20687 djxHUYr Theta 2.2 5 8800 true
20688 zcfbG Theta 6.7 110 5515 false
20689 IxBj Alpha 4.3 124 1828 false
20690 XOLFHozZY Alpha 8.0 212 6638 false
20691 QDSVxqH Tau 2.8 161 6362 true
20692 gfyDWiX Alpha 7.8 33 1385 false
20693 twXTdxBS Pi 6.5 161 5362 true
20694 qllJnTi Beta 2.3 27 842 false
20695 UEqLkbDe Tau 8.6 195 3812 true
20696 mYiz Tau 9.9 124 1522 true
20697 sjEGYWcpJ Alpha 3.8 247 4930 true
20698 MoZFvXZHS Epsilon 6.4 68 4574 true
20699 HeRYeEN Lambda 9.9 216 717 true
20700 bCXqVd Epsilon 3.0 194 2377 false
20701 LUKEREK Theta 7.2 112 6327 false
20702 BfHp Gamma 2.3 145 5528 true
20703 JCsUZc Lambda 7.8 224 8668 true
20704 dxVaHq Delta 9.6 17 2444 false
20705 SFS Alpha 8.9 9 6147 false
20706 UmDlk Lambda 1.5 250 1259 false
20707 vvdJ Gamma 6.6 187 3313 true
20708 JQtgaA Tau 6.1 108 2549 false
20709 LTKm Alpha 0.5 44 1303 true
20710 hdKjA Alpha 1.0 126 1429 false
20711 EjSDPfnsS Theta 5.9 10 3547 false
20712 RCkDtrkT Pi 4.7 176 4812 false
20713 MEZqW Theta 4.7 131 7026 false
20714 FgxsTQOqsL Theta 2.1 80 2713 true
20715 fDvI Pi 8.1 72 6456 false
20716 XYmmKZ Lambda 7.2 128 9109 false
20717 VcNWRX Alpha 1.5 16 8035 false
20718 xctBp Pi 9.4 182 8035 false
20719 BTeTD Gamma 1.1 234 31 false
20720 BUP Theta 4.5 70 1420 true
20721 VpyyWF Beta 7.9 156 5793 false
20722 XLioeOVqi Delta 6.7 117 5868 true
20723 TZKJ Gamma 1.1 195 9433 false
20724 ohdQmjIY Lambda 7.8 27 6895 false
20725 JaJPUJ Pi 3.9 163 2752 true
20726 azTTSRuMkA Pi 5.5 222 8801 true
20727 fRVh Gamma 6.4 148 9596 false
20728 ZkPTVd Epsilon 0.3 52 676 true
20729 uMPlyQ Epsilon 9.0 248 3892 true
20730 bbb Gamma 7.3 189 3724 false
20731 nRxwAq Lambda 3.1 27 3226 false
20732 EeNOCbev Lambda 6.5 183 7516 true
20733 JZHFfO Epsilon 8.0 2 72 true
20734 tjhyyIL Tau 8.2 249 2678 false
20735 Mmo Epsilon 4.8 110 6237 true
20736 pqq Alpha 1.4 54 8905 false
20737 VTOrRCnof Lambda 0.6 36 5234 true
20738 cmsCKelabL Theta 9.7 136 4572 false
20739 tLTDLqkNcp Theta 4.5 37 9738 true
20740 uuFochRB Alpha 2.1 225 7294 true
20741 bRozXIjhIk Theta 3.4 43 9441 true
20742 jcOMnjCIC Delta 9.6 246 995 true
20743 hjfyWegWVI Beta 0.7 173 4015 true
20744 EHmMNTgo Beta 7.0 78 672 false
20745 gbsrh Lambda 4.1 15 575 true
20746 xfHiZvNEqu Beta 1.2 15 1901 true
20747 WJaZaUgYYR Delta 5.2 229 1481 true
20748 wqtz Tau 7.6 87 4736 true
20749 BYvl Epsilon 9.5 147 4632 true
20750 hbUqIUOUW Tau 5.3 172 1220 false
20751 UVkNrX Tau 3.0 66 1480 false
20752 RHSKBQiik Beta 6.2 122 3173 false
20753 vbMYATKMuM Tau 3.8 111 7809 true
20754 YjvkeFeK Lambda 5.4 98 6769 false
20755 UEUMqXbF Tau 6.5 76 427 true
20756 HpYYs Theta 1.9 54 7416 true
20757 rfdIux Beta 9.3 116 5861 true
20758 ugZMZJ Epsilon 4.5 91 5603 true
20759 Wfcyq Gamma 3.5 95 1971 false
20760 HSeMfnmq Lambda 5.1 6 5368 false
20761 OYB Alpha 6.0 129 1004 false
20762 ynrjSlHI Gamma 2.0 20 3057 false
20763 SSgsnkEW Alpha 2.3 65 4616 true
20764 LeSvcb Epsilon 6.0 243 6061 true
20765 RhC Gamma 4.1 163 3098 false
20766 veCtvQUI Epsilon 7.1 222 5654 true
20767 ocogTq Theta 2.6 52 4573 true
20768 ZVgFGSu Gamma 4.3 211 5459 true
20769 waSHgOLbr Epsilon 8.6 62 243 true
20770 yxqjPAoB Lambda 8.4 190 1226 false
20771 qPtbTRNnvH Pi 0.5 152 3507 true
20772 EsjevtaXF Gamma 1.6 156 6971 true
20773 Tpywnn Tau 9.8 89 4104 true
20774 qgldj Alpha 8.9 36 106 false
20775 dKxqy Beta 7.8 219 7297 true
20776 ttmSkdCQ Pi 6.4 22 393 true
20777 XnbzbszU Theta 7.5 187 7959 false
20778 CfsFnYFbs Pi 4.5 175 3572 true
20779 vABroypdG Pi 0.4 20 7914 false
20780 MjbkXrmgJk Theta 9.8 216 7083 false
20781 HQQcTcD Theta 9.6 237 8367 true
20782 fPqEs Gamma 9.6 96 3405 false
20783 agLyO Alpha 7.9 119 6043 true
20784 lmtZmkzlUW Alpha 0.7 233 6031 true
20785 LcAhtg Epsilon 3.5 168 7653 true
20786 nAdqSDwgf Pi 2.3 217 7749 false
20787 EaYAnUy Beta 6.1 87 3980 true
20788 YWlPA Theta 6.9 39 2954 false
20789 VPNeV Theta 1.8 191 8676 true
20790 HTie Gamma 7.7 173 9256 false
20791 XfYyJLsTS Beta 8.4 128 6671 true
20792 VAgFIrGNl Tau 4.4 3 6854 true
20793 dILfrRacJR Beta 8.3 200 320 false
20794 Zrgm Theta 6.2 239 5138 true
20795 mMxxjc Theta 9.9 182 4463 true
20796 mGQHU Tau 7.5 154 1794 false
20797 ZSipy Tau 9.8 175 776 true
20798 UWiEjh Epsilon 8.0 117 4828 true
20799 LFFP Theta 2.5 107 179 true
20800 pPK Epsilon 3.4 177 6323 true
20801 vbHxsRhN Gamma 6.5 153 1120 false
20802 cbKUSpvlM Delta 3.9 191 4601 false
20803 SVep Beta 5.4 50 5672 false
20804 GBnwq Theta 0.1 229 7865 false
20805 uIy Alpha 2.4 137 1526 false
20806 YxyEx Epsilon 2.6 246 5952 false
20807 nDOy Epsilon 8.5 233 5861 false
20808 kXZHiHU Delta 3.1 15 6160 false
20809 njDEi Pi 3.9 150 8137 true
20810 UYRAzJYp Pi 1.0 226 7061 false
20811 mErkQfM Gamma 2.3 158 483 false
20812 OfV Epsilon 3.0 93 4199 true
20813 TkhHdQnel Delta 4.6 180 1473 true
20814 hPl Theta 9.0 124 6126 true
20815 sqrlWGeL Epsilon 0.7 0 6191 true
