10000
ID NAME TEAM SCORE COMPETITIONS COST POTATOE
7069 crHh Beta 2.8 106 8857 false
4905 LVp Alpha 7.0 86 9862 true
7413 LCZFv Lambda 2.8 219 6370 false
4683 uWYfYn Epsilon 7.6 48 5011 false
1417 YnuJNn Delta 1.8 109 6278 false
6112 KsRbU Alpha 5.2 35 9280 true
1821 VMmDmsi Beta 9.0 182 7267 false
4359 naVjr Epsilon 9.8 85 3278 true
8959 wWHolx Beta 2.4 75 9162 true
9276 caCOg Lambda 5.3 102 6943 true
9471 KQbUwj Gamma 0.6 112 1516 false
2506 ugKWskrE Lambda 4.6 88 7014 false
5597 cZSD Beta 9.0 179 7574 false
3541 XkpI Gamma 6.9 130 9298 false
2240 ieZyaSMtQ Delta 1.3 27 2782 true
1717 dVNXZvWb Epsilon 9.1 1 6156 true
6202 JUdS Pi 8.1 92 4964 true
3074 lgd Alpha 7.8 247 9525 true
4979 eeLEMaj Epsilon 0.8 150 5436 false
5751 QiSFn Lambda 4.8 123 9772 true
3426 gOQNmtbZ Lambda 3.0 57 9974 true
5380 bPCHyuPmZ Pi 3.1 59 1635 false
6766 kySrhVOFfW Tau 8.3 96 4401 true
3509 CBLZiVGCHw Alpha 5.8 77 2121 false
7732 uyoahJnc Alpha 4.0 224 2307 true
2314 gVhq Epsilon 4.8 159 5579 true
4076 PUb Tau 5.8 65 8671 true
9863 SaM Pi 3.1 45 9496 true
3935 TSSMLpv Epsilon 2.2 199 9197 true
2025 Aer Delta 4.9 80 3731 true
5418 abl Alpha 7.5 242 345 false
9249 NnhoiBHqM Theta 8.9 203 6209 false
8279 cONBei Gamma 2.2 173 8700 true
6245 HcZlN Epsilon 1.3 165 7966 true
106 WQvVnbwWx Tau 0.5 22 8263 false
4639 kRdGRL Epsilon 9.5 130 4993 false
7554 hsTHTBjmx Lambda 6.3 131 8018 false
1646 RHtsCECCmE Lambda 7.9 114 4490 false
5048 gfcoadmcsy Gamma 8.0 148 1128 true
3761 crow Beta 0.7 88 514 false
4978 PuCosfVu Theta 7.3 226 4847 false
3417 cZgsxAxY Tau 6.6 130 1482 false
9899 LqiFVthT Theta 8.9 186 5241 false
6470 Avjbgbmju Theta 1.6 28 1230 false
1182 Ozb Lambda 5.2 169 434 false
2825 fZbdhBhHq Epsilon 2.9 249 8100 true
4746 SSKcxf Tau 7.7 69 9588 true
9494 BQEqYYqvL Theta 1.3 225 7711 false
4789 mmQvDhL Gamma 0.2 113 434 false
2553 hdxUOskWjC Beta 4.8 103 1718 true
1891 olx Lambda 0.9 61 8713 false
9466 AFg Theta 8.9 157 7728 true
7194 ZOjlBVbbC Tau 7.4 117 2750 true
5065 tUqbiFt Beta 1.8 137 1939 true
3529 siE Tau 6.0 244 5585 false
6211 WuwaBOEn Beta 4.9 157 5543 true
3618 KUblH Alpha 5.0 235 110 true
5765 rmcqOkL Lambda 8.1 38 1829 true
2282 pIAZo Epsilon 9.6 202 5731 true
1981 nCcFEl Gamma 6.8 68 1174 false
405 IKnKsUAG Pi 10.0 188 371 true
5927 efjCvBZYy Lambda 5.6 16 3204 true
9297 Zbw Pi 1.2 71 8683 false
4695 DeiaW Epsilon 7.4 143 2240 false
9727 TPwDP Epsilon 6.0 95 1422 false
7231 nStXYIHJkw Theta 8.1 92 7216 false
7932 YEkhY Tau 3.7 53 7893 false
9994 qmYu Beta 5.8 205 2046 false
1314 bzUYcB Theta 6.6 30 2418 false
72 LgzEiBe Pi 7.2 4 8545 true
2114 vIAXqgOPk Theta 8.9 208 6928 false
3208 CgcIFmbvsP Theta 5.9 219 6985 false
4925 SMmD Lambda 2.2 187 897 true
2503 haKfW Lambda 10.0 230 2392 true
4390 dTwsEjVS Lambda 3.5 115 5684 false
5638 GdibG Tau 1.5 157 7874 false
3397 WXLWqN Lambda 2.3 232 6278 false
9615 kFYtKE Theta 9.6 120 2085 false
228 NobIVC Alpha 9.6 207 1705 false
9599 qNoP Gamma 10.0 66 7385 false
5749 NnfeQlexA Tau 3.8 187 5625 false
4375 IxdXw Pi 4.0 167 7906 false
3888 wRKNA Pi 2.9 240 6124 false
5477 UpnLLt Gamma 1.4 66 8954 false
496 TnsZDl Lambda 9.0 214 2937 false
3142 cxff Theta 7.6 152 3591 true
957 loDJPOGhc Gamma 0.6 198 9030 true
8517 gdi Lambda 3.8 59 1296 true
5893 JChZijb Theta 7.0 215 7112 false
7544 gtQh Delta 6.2 216 532 true
3079 ZtKKb Gamma 4.7 126 875 false
8843 TzGpi Theta 0.3 77 1558 false
2783 Qbp Tau 6.2 44 8167 true
9212 gsGisdntAY Epsilon 4.2 242 1441 true
3299 CWI Alpha 9.7 32 5465 true
9469 PIIp Lambda 1.4 224 4722 false
1541 GHgGaO Epsilon 1.0 61 6329 true
3155 MdyMBBdfYF Tau 5.6 3 7301 false
11 LzfvePY Epsilon 0.8 125 9637 false
9750 WRqeHjrYm Pi 8.3 128 259 true
1530 yuvJGWdmnH Epsilon 1.3 39 6590 false
8479 cqIgFkhPUz Lambda 4.2 212 4391 false
9916 jJbH Gamma 0.8 163 9584 false
6926 oaI Epsilon 2.4 26 6256 false
4529 tCfxRd Beta 5.4 237 5393 true
7263 GEi Delta 0.9 211 9623 true
5581 tKHkJmUPAY Alpha 10.0 25 6745 false
5258 GoH Delta 4.9 99 1042 false
2217 bYLMxqBdQs Tau 4.2 53 6375 true
5995 pmlNflL Alpha 7.6 27 5101 true
4699 DTohTPPO Pi 1.4 175 1557 true
14 xyxBLAADg Lambda 2.7 32 7692 true
2972 tmhmiG Beta 4.8 133 9728 false
1320 YkWSRZY Epsilon 3.2 138 8252 false
2385 TxZ Epsilon 6.7 80 7246 false
8434 cqoAjNnnk Beta 7.1 241 4874 false
424 CIZ Delta 4.2 187 8262 true
9347 odvGtob Delta 3.7 47 8294 false
8099 NGwsgOhIc Epsilon 3.7 183 8762 true
6717 BhKqrb Epsilon 4.7 48 1668 true
8176 VZVxZ Epsilon 9.2 116 9472 false
6122 tGHQ Beta 0.5 51 2242 false
3859 fTER Gamma 7.0 249 8873 true
203 EwwOVrbQiw Gamma 1.4 31 981 true
1135 CDDnPEoIx Tau 5.5 33 4058 false
6772 LEphSf Epsilon 4.0 67 4145 true
7582 kgSOmt Epsilon 2.3 151 5177 false
7242 bWTyevKKW Gamma 6.7 21 4529 false
5096 YaMuE Theta 1.4 197 6396 false
3874 EemqwjHdoC Delta 2.7 246 4777 false
8989 FyvPIo Alpha 0.9 101 6210 false
5248 QFkBLbsQR Gamma 6.2 74 3655 true
5314 XWxrBzs Epsilon 1.2 147 8060 false
4809 VIJnDE Epsilon 3.5 6 821 false
7593 njmOVsZ Tau 4.1 31 9606 true
4587 oaBm Gamma 9.0 73 4760 false
5291 UDjsgI Alpha 5.3 15 8483 false
2713 omgG Theta 0.6 100 9624 false
2335 XNQPiZsVMW Pi 0.5 222 9619 true
1515 hkj Beta 8.4 85 731 true
2681 ARE Delta 3.5 7 1628 true
461 eMyavBKelf Pi 4.9 222 4862 false
2680 XofO Epsilon 5.8 165 8487 true
7156 aqiSjgu Pi 8.0 60 9966 false
113 xJO Theta 4.3 172 8596 true
5064 yTWZmWZzs Beta 5.7 136 3628 true
6110 ojVfnLx Alpha 7.9 215 9119 true
8327 ycTQLK Tau 7.0 112 2227 false
4665 MKyOLGdup Tau 0.8 121 6198 false
9170 ppjHj Beta 6.2 218 6065 true
429 NnOjuz Lambda 1.6 114 3725 false
5455 lQHHu Theta 8.3 101 4085 false
7259 dlxNomA Tau 3.8 170 9600 false
4949 ZTe Alpha 1.3 28 937 false
50 ZpD Epsilon 3.1 39 4517 false
6804 QcyAOPV Beta 6.1 230 7122 true
1350 UaDPSIHT Gamma 7.2 109 5016 true
1955 EPNTWwoS Beta 5.7 82 6243 true
859 BBI Theta 5.0 154 9461 true
137 bQsCzkirYM Beta 4.0 9 6136 true
2510 TCwfIv Pi 2.6 65 7496 false
4818 jYCWnnpIV Epsilon 7.6 244 2261 false
4056 qOYcQbCV Delta 7.9 235 3819 true
2334 TLDbUOyi Gamma 0.3 218 811 false
8791 tNcRLB Tau 3.4 35 2039 false
8917 LxWhtYKfB Delta 7.0 99 6117 true
4082 WkvYB Beta 1.0 23 1539 true
1741 fuzQYa Theta 8.1 6 20 true
3691 MhgIRPi Tau 8.4 91 9532 false
9271 MvNqmJp Delta 1.1 15 8289 false
3419 QjTXq Pi 8.4 236 1165 false
8698 EfTkeiL Lambda 7.9 245 3886 false
8525 mfVGZX Alpha 7.3 187 6695 true
7433 esnXXKsJ Gamma 8.6 82 5322 false
7325 cwPMQzlk Lambda 4.0 105 4072 false
409 qdmZlb Tau 6.2 181 6952 true
3396 dZlIn Beta 8.0 176 9559 true
6552 wbRgYXfaP Theta 5.1 150 5769 false
8302 peJSRcL Theta 8.8 23 5872 true
287 FqHurtpgP Epsilon 6.8 43 1131 false
9835 ePeUDGNWXz Tau 7.4 63 7011 false
6578 JZsuOXOQcT Beta 5.7 202 213 false
5666 dNMjB Alpha 5.3 106 2607 false
3931 egec Pi 9.0 85 5283 false
2974 KMAmE Delta 4.9 15 4609 true
8171 mmaecBHvc Pi 5.4 67 8347 false
4971 MznvnPPrg Tau 7.5 91 1916 false
1656 VflgceWI Lambda 6.4 19 3824 false
1633 aeSWxKV Lambda 2.5 13 3193 true
1170 DOXMaQtbbm Tau 8.9 217 5021 true
8272 fZTg Theta 1.8 185 7912 false
8861 YduPZFxXjg Pi 3.6 16 7304 true
9142 SPfOHjX Gamma 5.9 246 8656 true
5819 IpTUMdp Beta 2.2 70 1871 true
6261 nqPDEoO Beta 8.8 13 8650 false
449 QaMb Gamma 7.8 154 6018 false
9773 vZO Delta 9.1 89 2802 false
9015 aXVTveUBjz Gamma 2.5 127 6080 false
3928 auom Alpha 3.0 211 1487 true
3634 sndAYAWmz Pi 9.0 216 8418 true
3281 GKjPv Tau 3.3 226 6722 false
2706 tfMQulmSl Tau 0.9 197 1718 false
3934 XxnWIccodz Lambda 2.1 232 2481 true
7115 ArI Pi 5.2 191 8435 true
7543 gaBEt Epsilon 4.0 9 5746 false
8990 wfppi Delta 5.0 128 5614 false
6838 jgHNKjLuZ Gamma 2.9 106 8522 false
7299 tbyMv Beta 0.9 205 188 true
2128 wpDZU Theta 5.7 80 8794 true
4857 arxUS Gamma 1.8 131 4859 true
782 XyQvp Tau 6.1 144 1919 true
6161 ReLSxseP Epsilon 0.3 102 9396 true
279 ChJHwZUvFu Lambda 3.4 27 7888 false
7935 CaoUvnNPd Alpha 1.0 132 2178 true
8136 DCvitqFYa Pi 2.9 115 2135 true
9532 vtVbQOIcvo Lambda 0.7 125 1884 true
9020 bLhyElnZJk Delta 1.6 212 608 false
2883 hHCxD Pi 2.5 42 7591 true
2394 NFtDf Lambda 9.5 170 3599 true
9955 ujuZmDk Delta 0.5 126 1429 false
9269 NmxXD Lambda 1.7 199 9717 false
7649 VRV Lambda 0.7 23 9138 true
762 WIKDSK Theta 5.1 42 9988 true
7877 ZJnaQ Tau 5.7 55 7419 true
3758 BTcZGERVis Delta 5.1 119 3628 false
3148 Xkesy Gamma 6.3 94 7171 true
326 XNOnHnRFKX Delta 3.1 87 9845 true
9141 tZONAAKS Pi 7.7 177 808 true
3472 nZGbKQlC Delta 7.2 112 2040 false
5033 OPfXHvZyDF Pi 7.4 40 6918 true
6831 eoxrcrsAvZ Pi 4.1 109 8974 false
7427 eipy Alpha 8.4 153 6919 true
2702 Zqj Pi 8.1 242 1781 false
4614 Xav Beta 8.1 223 6475 true
8685 xQRFshJgmu Beta 9.2 145 3704 true
1842 oEC Epsilon 1.9 71 6045 false
261 ntXWNj Lambda 7.9 180 4605 true
6485 BsoAHpi Pi 9.7 43 908 false
7265 DuLLXzMiw Alpha 9.8 220 8471 true
663 bSK Alpha 7.6 1 6129 true
5433 DJO Gamma 2.4 12 2230 false
9123 edTQHeu Pi 5.1 98 4998 true
1520 ABKz Theta 4.6 64 9366 true
5107 kYxV Delta 8.6 236 7578 true
1491 zNa Tau 1.1 189 6894 false
673 cwho Beta 3.0 20 1148 true
9236 RUS Delta 6.5 171 2569 true
8058 SreVVas Pi 5.9 121 833 false
3530 wlMXDRGK Gamma 9.2 86 9206 false
9289 asaRvZuhHS Delta 1.3 185 4071 false
1575 txk Tau 8.1 203 5048 true
1849 oRmD Beta 5.1 246 9773 true
4705 NQE Beta 2.0 123 2083 false
3224 ahR Epsilon 4.5 135 2342 false
4309 hQopLDMSeo Gamma 8.1 187 2365 true
1302 vpgGWaut Beta 8.9 78 7910 true
7182 oxdQVUB Theta 2.0 188 9207 true
1277 BlgABjM Pi 2.4 26 5286 true
2529 fbPylLptR Tau 5.3 69 3778 true
8558 ptWYCfJN Lambda 0.5 99 6744 false
2423 iRwUosIopM Beta 6.8 109 7228 false
3484 eZqBfd Tau 0.8 55 6860 false
2096 lMVKDTgWf Gamma 5.8 18 3949 false
2633 pNRwY Theta 9.4 54 5934 false
5999 YjAo Gamma 6.3 175 1794 false
1818 WnC Theta 4.4 115 9325 true
3501 YDBScRQMM Beta 1.8 171 8974 true
699 RknABe Lambda 0.4 99 7098 true
5333 RiiNtsZXG Tau 6.0 189 3046 true
8444 BwFAKFL Alpha 6.9 210 2764 true
5717 uWuYlzX Lambda 3.5 34 9780 true
8416 xuweXgz Gamma 2.2 249 3468 true
6891 GDQedb Epsilon 8.2 97 9877 true
5832 yRRI Delta 2.6 168 7250 false
3270 soX Delta 7.6 83 9396 false
7612 HHnTvI Epsilon 4.5 248 9336 true
9886 Avis Epsilon 2.2 132 6144 true
1358 zmVcEB Pi 7.4 246 9458 true
9722 NyQ Theta 6.2 213 8046 false
6660 RVfOLCc Gamma 1.5 114 1066 false
5984 VfjnJJ Gamma 3.2 133 1881 false
693 lejEyzley Tau 2.5 96 4891 true
2901 Znym Tau 6.2 128 5757 false
4821 xGdXcO Tau 4.3 138 7540 true
4630 KxtAQtW Theta 4.7 194 484 false
5186 TykVmuisM Beta 0.6 66 3489 false
8605 jLN Lambda 9.0 147 6535 true
3688 iDcqonECbz Epsilon 2.6 35 2733 true
575 qLVoiy Lambda 5.3 175 2406 true
1401 VSdlq Gamma 5.2 73 956 false
1409 NCHe Beta 1.2 7 9933 true
5023 FsWoNZYA Alpha 5.2 78 9206 true
8372 rjVdyr Epsilon 2.8 0 827 true
5612 DCuj Gamma 6.1 233 5933 false
1545 uoXMABB Lambda 3.9 96 1427 true
3987 hgQejaw Theta 5.0 155 7099 false
7214 JqkWJl Lambda 1.8 236 8664 true
7876 Fzr Tau 6.0 88 4911 true
1651 Dndahl Alpha 0.5 140 3892 true
367 Auf Beta 4.2 198 6504 false
7851 algxHaijF Alpha 6.0 147 9260 false
5579 usCX Theta 9.5 52 900 true
993 nYRVHtEYq Theta 7.7 123 2420 true
2587 tZLNB Gamma 5.7 184 7232 false
8991 WYkXGNJ Beta 6.0 5 9853 true
167 JxRyRfP Tau 1.8 126 1178 false
2696 eoSxk Epsilon 1.9 244 2147 true
4633 xXYufA Epsilon 9.7 136 676 false
2019 ZDBnGA Delta 2.1 208 2498 true
4461 xGGsiiz Delta 5.6 176 8025 true
7175 qqR Beta 5.5 70 5404 true
8836 EbGB Tau 2.4 229 9570 false
4634 hjTAL Alpha 5.8 62 3627 true
7621 mjw Gamma 0.3 59 2871 true
193 ngpew Pi 6.5 123 3051 false
3124 jnI Beta 7.5 212 8729 true
579 daLe Delta 4.0 15 9819 true
6735 pCNA Pi 5.5 12 8879 true
6106 qZkGaWA Alpha 5.1 98 8161 false
919 nemmwMRp Alpha 0.7 193 2891 true
278 UnrNxuRPq Pi 5.4 160 8556 false
93 oOXNzXNW Delta 4.0 48 5456 false
6738 jSjKw Alpha 1.6 141 2579 false
7232 ELmzt Delta 9.0 52 4131 false
4142 NuAuXLIceJ Pi 0.9 19 3143 true
7070 OEp Pi 6.9 164 1609 false
423 HOQbKA Beta 8.3 13 2654 true
4132 pqAuldBz Pi 5.4 185 9016 true
7397 dJkpt Pi 4.5 109 2408 false
9824 wdROutsON Tau 7.9 40 2292 true
6669 LSHTHk Gamma 9.8 73 6693 false
679 YIYcegoa Theta 0.7 178 8405 true
9674 fcnsXskb Theta 5.4 85 4001 true
1696 VIXCk Delta 3.5 146 1348 true
6687 ksqZVBeU Lambda 7.6 178 8353 true
8065 ZFmq Alpha 7.8 118 2701 false
1986 ltLgsIg Theta 1.6 193 3898 true
5924 mEAuvN Tau 6.6 211 9860 false
3291 jstu Delta 7.0 158 6069 false
5874 Yuaq Pi 6.7 160 3234 false
9232 JaXxWuz Tau 2.7 147 6291 false
5179 KgcYjY Epsilon 5.4 3 5307 true
629 nwSi Delta 8.8 105 2430 false
5422 LrAc Delta 6.3 6 8186 false
1296 MCMXqy Pi 8.9 76 17 true
4215 huiKGTv Pi 5.6 189 2998 true
200 YfQBljhkP Pi 9.3 88 7715 true
7059 qxNPKuQ Theta 9.7 235 7571 false
8735 jLVoYW Epsilon 6.0 240 5335 false
8825 RRVJ Beta 9.7 31 2234 true
5647 NvLKbrtI Epsilon 9.8 149 8013 false
4840 TDpo Lambda 2.3 15 7537 true
4281 GEf Theta 0.5 66 435 true
4661 IUG Pi 5.0 94 1020 false
5931 TxmxnmLHo Tau 1.8 34 5347 true
6455 DfShtQ Alpha 7.3 34 299 false
7520 EWFjjnn Lambda 2.6 151 9554 false
915 FSgjm Epsilon 8.2 178 9836 true
5394 llumTjl Alpha 3.8 193 996 false
8928 zSUoIQtSnp Delta 10.0 158 1224 false
8589 CBFNvrQVQ Beta 6.2 115 3403 false
9582 VDUbSyJQm Lambda 9.3 92 5 true
7724 KHTUCzkhAX Epsilon 2.7 140 9684 true
3613 paHEXGn Tau 1.6 62 237 false
4388 oJt Epsilon 1.0 131 8626 false
8084 uMm Gamma 1.3 47 4384 false
9836 lXBAifjU Pi 1.0 191 449 false
3372 xoeXa Tau 10.0 221 4900 true
4212 NSyGRPpg Beta 7.3 243 5849 true
5044 EkXmoXR Pi 2.7 160 689 true
1432 bvAtEtev Tau 5.5 246 1662 true
9561 VElCIqkS Pi 2.4 138 4964 false
7381 yybx Alpha 4.5 57 4408 true
1090 MCFTmY Pi 2.8 236 3439 true
9497 BFiTk Alpha 0.5 211 6362 false
5730 xJujL Pi 4.6 5 6170 false
4986 nfrDQv Epsilon 7.6 214 9225 false
1129 Dob Theta 9.6 15 2637 true
7311 XSWVwXvUoq Lambda 4.8 22 2062 false
2436 pPDSmlfDpi Theta 0.9 37 4059 true
5338 MhHmCA Theta 9.3 66 2025 true
2118 ffA Beta 0.1 221 3617 true
4288 LmWpZb Tau 3.2 231 6821 false
9199 IJFziSRFs Epsilon 4.6 50 3345 true
8132 ZqrW Theta 0.5 171 4259 true
1377 JcfE Pi 6.2 197 6369 false
7739 CVB Delta 5.9 167 3762 true
6408 dTJ Tau 0.3 46 1933 false
7981 OTkNVAo Delta 7.0 84 8355 true
3289 ALEZkZZ Alpha 8.5 70 2943 true
5567 ACCaXJ Epsilon 9.6 109 9037 false
463 hsAcXiDR Delta 2.1 120 6413 true
1738 mpWrdypCb Theta 2.1 173 296 true
7880 PhsOcAxX Epsilon 3.3 27 3848 false
1770 YkvVnQkts Tau 2.2 171 4677 true
8950 CzZI Alpha 3.4 73 5651 false
2544 dmRYd Gamma 9.6 250 4056 true
4063 SFGNYcv Theta 1.6 32 4714 false
3699 Ici Tau 9.0 213 7796 false
6405 dvmH Delta 2.5 123 3531 false
9537 ofYzWgVvG Beta 6.4 105 6967 true
1300 uOyf Beta 7.7 209 9138 false
1299 aTT Delta 7.1 17 206 true
6778 BngGli Theta 2.5 31 5437 false
4912 FpINqw Theta 2.4 76 452 true
3297 yMEMyYsh Delta 3.6 35 7338 false
1032 VsSppl Gamma 5.4 29 2127 true
768 XPlaHusXOo Gamma 3.1 194 772 true
7982 WQWlUa Epsilon 3.6 93 6350 true
7747 GzOP Tau 8.9 140 3236 false
9947 qCdTLzNTP Gamma 4.2 241 1686 true
3979 MFJrnVNK Alpha 9.7 77 363 true
9641 jtn Lambda 4.2 195 2984 false
2498 NICDWPc Lambda 4.1 112 1638 false
6499 OwRBfPAFz Pi 7.4 178 270 true
486 cqSFNB Alpha 5.9 21 7722 true
6368 IIzEI Theta 7.7 172 6746 true
6719 xKc Theta 6.6 246 6649 true
545 Nrab Delta 6.6 189 1561 false
2976 smHXw Gamma 1.1 95 3978 true
379 SHnZlECR Gamma 1.2 64 8372 true
5485 VjMW Theta 2.1 183 1181 false
2432 Ira Epsilon 6.3 145 2199 false
4680 cYA Pi 1.1 105 3272 false
537 hxwUGrcy Gamma 1.7 144 386 true
9556 aKPnSdzpBE Pi 9.7 212 8017 false
930 aHXkJ Pi 3.5 130 3026 false
6722 smVnOAsWC Theta 8.0 48 6745 true
2110 SSSrOz Lambda 3.1 222 1388 false
7026 wOrb Tau 0.5 168 2317 true
3967 FZQeRls Pi 8.9 42 1472 false
4143 XQymAh Delta 5.6 33 6156 false
8235 bFCIoiDL Gamma 4.8 37 6559 false
8178 reV Pi 8.7 37 2432 true
1730 SUnF Beta 9.1 40 8182 true
4480 dDJT Alpha 1.0 159 6838 true
6377 sgQakAt Pi 4.5 24 5010 false
683 JRRAOm Delta 6.2 211 5404 true
2129 tmqN Epsilon 0.9 38 9870 false
5166 uiWAZST Gamma 5.3 48 1304 true
3917 hRoTRrR Lambda 4.6 250 4015 false
4735 RReAteK Gamma 4.5 11 5357 true
7450 rfNo Lambda 4.1 5 2839 true
8247 kaT Delta 5.8 119 3942 true
4782 zpavX Gamma 8.0 107 3061 true
9489 QxpcgRFv Alpha 4.9 186 3903 false
8748 iDrWfMJNxz Tau 0.6 11 1984 true
5820 MxynFK Pi 0.1 86 6127 true
6471 uZgxoZu Pi 3.5 40 5966 false
7585 aYenfkd Epsilon 3.1 74 9080 true
5238 khx Pi 3.4 161 2575 false
5698 LlFu Theta 3.7 103 3180 true
3111 WvQvvkYc Beta 5.5 89 4630 false
402 ZRbVew Gamma 5.9 102 2142 false
4437 pmk Pi 4.6 99 1075 true
3879 atSgknLVX Tau 4.2 179 1823 true
4580 CwUusyjU Delta 5.2 52 8087 true
4279 STtfuMcdYR Pi 5.6 197 6242 false
2483 pQDeMfRb Theta 3.4 74 4661 false
9290 vzZnDYJfi Lambda 3.6 126 3814 true
6045 qjVfCXAUD Epsilon 1.9 205 855 false
6400 oya Alpha 2.7 75 2148 false
1098 rNBY Tau 5.8 10 4004 false
9384 OSHPlfDJz Pi 9.4 29 7529 true
7203 gTQNWgU Delta 10.0 132 6862 false
5588 bJFt Gamma 0.8 95 5396 false
7332 pUwIm Theta 9.5 124 986 true
1348 nfsCEdS Delta 8.1 145 554 false
9086 xTb Alpha 6.7 217 567 true
4147 eBdlsSHh Lambda 9.8 137 4535 true
453 osyBvKv Theta 6.4 143 103 true
7706 LzBOuWim Alpha 4.6 199 3625 true
2629 nMwP Epsilon 2.8 247 3736 false
976 WlBgt Beta 10.0 113 6968 false
9988 Ifop Pi 4.9 133 827 true
6438 tJKIw Theta 9.8 164 8330 false
153 Enx Pi 9.9 197 750 true
6050 iXuS Theta 4.2 208 655 false
4377 vlQrCg Lambda 7.8 217 6262 true
3705 rmiyySX Gamma 9.2 164 8439 true
8502 LJY Epsilon 3.8 216 2854 true
1269 sfIiuEkGrq Tau 0.6 134 9288 false
4813 zSJMe Lambda 3.9 214 6138 false
7613 kSMSjDmWPG Beta 6.8 4 3610 false
6189 cuml Beta 5.1 201 814 false
6691 eUz Theta 8.7 34 2527 false
4728 plNW Alpha 4.8 181 560 true
2712 TMmA Alpha 1.3 51 2912 false
1369 VghQF Theta 6.0 216 798 true
4618 imC Lambda 7.6 189 3851 false
721 kmOykox Theta 7.8 92 5814 false
1028 tNuyXlSGa Theta 6.5 225 2785 true
6002 CzUKaNeWll Alpha 8.6 76 7697 false
3249 pRFnkk Lambda 0.3 163 9986 false
6223 pnaDZpqfM Beta 2.4 73 7543 true
6398 OkR Pi 8.8 98 6824 false
5657 kNPkExFUS Lambda 1.2 204 8744 false
3724 prKY Lambda 5.7 18 945 true
665 tcc Beta 9.3 214 8774 true
7142 aGnnGeUvL Tau 1.0 134 8190 true
3216 xaIBVTE Epsilon 1.0 172 133 false
1485 fnQmVAzZ Pi 8.9 65 5149 true
6830 syyp Tau 3.8 154 3037 false
207 WWUNXqeNHK Theta 1.4 129 4777 false
569 GxsQeGpnmw Beta 3.4 206 5578 false
6607 AMQbqpnjj Theta 3.4 98 6821 false
4139 cHoyvommOn Theta 2.4 2 9134 true
8964 nvUk Beta 7.0 75 11 false
3117 WlWmtepTa Theta 7.0 171 1692 true
3662 AdHYuJ Delta 1.5 24 3050 false
4137 iGYtl Gamma 9.0 93 6484 false
5624 TIItysXWJv Pi 1.7 191 4639 false
9763 nGSkbc Lambda 0.7 66 6111 false
7746 nWjEsfq Tau 3.9 148 912 false
3910 TxuCIGfB Theta 4.2 71 7793 true
3082 kGJ Epsilon 2.4 37 516 false
7125 AQJizUk Gamma 5.5 224 7476 true
5888 zsnfbs Gamma 5.3 64 5023 false
5631 nIn Delta 9.7 61 397 false
2400 LPYpqAbN Gamma 4.5 133 2878 true
1620 cOLhdzYQzU Delta 7.6 70 6804 true
6488 zxLUJlkDv Lambda 6.3 134 7204 true
8204 Wzy Gamma 3.5 200 2443 false
3480 qmctgooY Theta 8.3 170 4988 true
5489 MWWdEAHXWl Lambda 5.0 217 6003 true
2547 wNVnc Alpha 4.1 27 3032 true
9044 MYD Epsilon 7.1 118 5779 false
6069 dpMzSFUM Gamma 3.8 180 3998 true
736 RGff Gamma 2.3 198 7738 true
4129 oEyLaCTe Theta 9.8 162 5297 false
765 adbsxQEWu Delta 7.0 15 7571 true
4510 GCzashbqJs Gamma 2.9 68 3654 true
9701 DsOV Alpha 8.0 41 5336 true
5524 nsLcwwpUr Theta 0.3 74 8410 false
7843 mERsG Lambda 4.1 168 5162 false
1824 bqz Tau 4.7 66 2962 true
3733 HkabuPjdWT Beta 6.5 161 3636 true
2664 qKnMX Delta 1.8 72 9967 true
7930 jdKDqINk Beta 1.5 225 7525 true
9287 XIEAXc Pi 1.6 6 9267 true
2641 WKmPNUdH Epsilon 8.1 218 5998 true
4378 uMTfBtA Pi 9.6 51 8267 true
2001 LEPkF Delta 9.6 170 8901 false
1949 PBqpCxs Gamma 3.3 212 7289 true
9700 Fpat Pi 6.6 239 6153 false
5474 WvFmZa Delta 2.8 157 8958 false
1902 XgjueOcaZ Gamma 8.2 34 3410 true
9906 NvmoBJBXTB Pi 7.6 142 4700 true
2041 ozMntviJV Theta 2.6 128 2021 true
6302 jUOfM Delta 3.2 86 2670 false
8470 eDuWRVMx Epsilon 2.2 122 4271 false
2042 jMTJXCWEHL Lambda 7.7 45 6078 false
845 UZqEjZyv Tau 0.3 210 3901 true
421 oAb Beta 0.4 79 2338 false
5163 QUApx Theta 6.5 107 2289 true
4593 bXGgtmRXs Beta 4.0 52 4943 true
291 tDPAmqft Pi 1.6 42 7676 false
5651 zGt Theta 3.3 216 9180 false
225 PGxtccAP Pi 1.6 200 9997 false
6668 htBi Delta 4.6 99 4482 false
7699 xHfbZyxDs Lambda 3.1 151 6691 false
9231 iZnZyCD Theta 6.9 73 7059 true
47 lKs Delta 6.0 237 3302 false
9942 sXv Beta 8.4 88 4946 true
1048 UHzlHJx Theta 4.4 89 9806 false
1364 YyXtQ Beta 7.5 182 1889 true
6119 dkiAG Beta 4.7 80 9031 true
2994 fqgn Gamma 5.6 243 1278 false
8789 iVrQM Tau 6.2 162 5805 true
1424 ZAX Alpha 3.8 70 7252 true
1217 CoaUQXD Gamma 9.7 37 8706 false
8994 JAjkPbG Delta 2.6 102 1720 false
9492 vmaM Alpha 5.0 6 4901 true
