50000
ID NAME TEAM SCORE COMPETITIONS COST POTATOE
23365 LuFgdGY Lambda 2.2 132 3856 true
23364 pVFMkJ Lambda 7.7 62 8450 true
23363 ZcudHZJyv Lambda 4.1 165 9388 true
23362 UFSdGXtnOl Gamma 6.7 64 9217 false
23361 srIhlbfQjl Gamma 8.9 123 3380 false
23360 TySRlaPhXy Epsilon 8.9 133 210 true
23359 zUqVaJ Theta 3.9 110 3210 false
23358 ufCiEV Epsilon 3.3 179 3520 true
23357 IlMthJFUp Pi 7.9 47 9752 true
23356 IwgyUc Delta 9.7 190 1623 false
23355 qLuKQAG Beta 3.7 49 3503 true
23354 jhVUTO Tau 0.3 122 1870 false
23353 eJVMaTUHl Tau 2.7 248 8919 true
23352 bwHZfQs Lambda 3.7 230 5854 false
23351 muRtNQJ Pi 6.2 218 5551 true
23350 UuB Delta 0.8 94 1731 true
23349 JsoqIKpouI Gamma 2.0 38 1800 true
23348 JIjpZRl Alpha 9.8 100 3446 false
23347 bEzfpf Beta 3.7 215 4022 true
23346 FXqOq Pi 7.2 26 2353 false
23345 AjCJMbYowT Gamma 3.0 147 7452 false
23344 APpL Lambda 4.6 103 9373 true
23343 UOuHZRKbk Pi 2.2 226 5725 false
23342 OyKZGvRpn Delta 3.1 113 8414 true
23341 RgGjpiNH Delta 4.9 95 9657 true
23340 yGXPHo Lambda 5.3 105 9719 true
23339 DaAHt Epsilon 1.1 64 7222 true
23338 yzbTvfFAlT Delta 5.6 207 3229 false
23337 DvdoAdZ Lambda 0.9 6 56 true
23336 VeeCSmpR Tau 6.8 136 1996 true
23335 VCiRzS Pi 3.9 246 7815 true
23334 GuqYsRu Pi 7.8 9 9899 false
23333 sRqpuVcmlw Lambda 4.0 122 9622 true
23332 dDk Theta 5.8 131 3606 false
23331 pdqJQoPe Pi 5.8 36 9735 false
23330 fJbuA Pi 3.1 140 502 true
23329 dLd Beta 3.9 39 547 true
23328 RCnS Pi 1.4 181 573 true
23327 NbNOnnb Epsilon 3.5 224 8719 true
23326 wuFtYPrWE Epsilon 5.1 85 8342 true
23325 vmOC Theta 6.8 236 5219 false
23324 fICxXC Tau 2.3 6 3708 false
23323 HOSxY Gamma 8.2 159 3188 true
23322 SkMvYNwZm Delta 8.4 55 3925 false
23321 xNvHo Theta 9.0 189 9468 true
23320 FsoTJa Beta 4.7 203 2668 true
23319 uRDLj Lambda 6.5 173 6582 true
23318 qiHaEOKOi Gamma 3.4 186 4732 false
23317 VrWORkQOf Lambda 7.9 49 3970 false
23316 lAc Gamma 4.9 17 5957 false
23315 PaoPR Beta 4.5 112 7660 true
23314 JUkBDfUjK Delta 0.7 243 2945 true
23313 YoQmAIiR Gamma 3.2 163 3617 false
23312 ZeXcjXT Beta 2.0 141 7196 true
23311 LCU Epsilon 7.7 90 4054 false
23310 jAyobgAS Beta 5.1 110 4482 false
23309 iQf Gamma 0.2 106 4858 true
23308 MFfICvw Tau 8.9 181 3107 false
23307 rtdqzN Lambda 1.7 228 9738 false
23306 dFsulwN Alpha 5.3 75 7604 false
23305 darcTah Lambda 5.9 120 9357 false
23304 afQb Epsilon 0.8 144 3869 false
23303 kDr Gamma 4.5 219 8174 true
23302 FXzkGQkc Lambda 2.5 118 7980 true
23301 EGvLUz Epsilon 2.6 169 5526 true
23300 SrOYuP Epsilon 6.7 35 5180 true
23299 qDoj Lambda 9.5 117 7404 false
23298 wrSGyrE Lambda 0.4 86 4333 true
23297 cqBaKft Lambda 0.1 249 7415 false
23296 dJUbKDmFit Lambda 7.7 156 2961 false
23295 iqk Epsilon 7.4 40 2707 false
23294 XNX Theta 4.8 244 3377 true
23293 uLuHh Theta 0.9 90 4106 false
23292 bVGjha Theta 0.5 248 8210 false
23291 NfaeUfs Delta 5.8 153 1790 true
23290 RNo Lambda 7.3 65 0 true
23289 vMLfXFM Tau 1.8 164 438 true
23288 zvGE Tau 2.1 22 7735 false
23287 HCnCkqatC Alpha 2.9 131 6832 true
23286 ucqcgGAkU Pi 5.7 225 2852 false
23285 CZZ Pi 9.1 64 3836 false
23284 gGkQAEP Lambda 0.2 178 7829 true
23283 WVAoN Alpha 4.8 73 3471 true
23282 NuBSLnpHOJ Epsilon 9.8 103 7297 true
23281 nxi Theta 3.4 136 4703 true
23280 irpYrHqBj Alpha 4.8 228 2408 true
23279 BQcpq Theta 1.6 181 772 false
23278 FjO Pi 0.2 51 2192 true
23277 enn Tau 3.6 118 4168 true
23276 bLsNdCeLCr Alpha 1.3 197 6511 true
23275 FbmcjH Epsilon 9.6 37 2073 true
23274 oAQxhyxd Lambda 7.8 139 5435 false
23273 IPix Beta 5.4 242 7397 false
23272 qArhRj Alpha 4.8 121 3025 false
23271 IUEpvd Theta 0.3 54 3042 false
23270 EKd Epsilon 9.8 13 3935 true
23269 LRwPX Tau 2.6 200 4302 true
23268 wFqrchWG Lambda 3.0 232 3861 false
23267 wbt Gamma 5.0 92 2786 true
23266 wjhdHHK Gamma 9.3 146 1923 true
23265 ozKgGWXu Epsilon 4.0 10 4512 false
23264 rRpeO Theta 7.2 231 6969 true
23263 aSB Theta 6.1 138 9677 false
23262 vKgdPJR Theta 8.7 14 6855 true
23261 hihfN Tau 4.5 237 6458 false
23260 Dipyy Theta 8.4 95 2753 true
23259 agenlsDoP Alpha 3.8 143 7141 true
23258 cpyIrF Theta 6.7 131 1060 false
23257 oQjdQui Beta 5.0 242 1192 false
23256 bChwnWcwn Pi 8.3 112 8869 false
23255 DYQoAqD Beta 3.3 58 8819 true
23254 SthE Tau 7.2 178 7867 false
23253 rxZQDl Alpha 2.3 3 1482 true
23252 Xzp Pi 7.9 86 1877 false
23251 jxrggPnhrp Tau 1.1 118 3877 false
23250 gCZrZuVDe Epsilon 3.9 118 9459 false
23249 XaI Delta 1.9 126 3307 false
23248 bzqx Beta 6.2 195 7249 false
23247 ooJPDe Theta 4.0 148 9453 false
23246 BrtS Epsilon 2.1 6 9252 true
23245 wicuwZSxgC Pi 2.3 6 2217 false
23244 rgOrFzy Beta 1.7 161 9438 true
23243 TiUZkYxoZf Delta 2.5 213 7510 false
23242 DTinLvkc Theta 9.8 5 7559 true
23241 FlXsdZq Alpha 8.4 137 9675 true
23240 lup Delta 6.5 133 8048 false
23239 jzy Epsilon 5.8 215 1129 false
23238 AcjY Theta 4.8 36 4336 false
23237 SJMYIhWJr Beta 7.1 118 9394 false
23236 QrOLynlfG Theta 9.6 134 9579 true
23235 KXJlLhCnaa Theta 7.2 65 1789 false
23234 ivaYRkVB Delta 6.8 145 8972 false
23233 DLiihst Alpha 8.7 44 7438 true
23232 qimFGFjY Pi 9.1 32 7768 true
23231 rBbw Pi 5.7 215 2173 false
23230 kHa Beta 3.0 212 5459 false
23229 NPPoF Theta 4.5 235 5471 false
23228 vhdiWmddb Gamma 4.6 8 3648 true
23227 wcOPylI Delta 2.7 231 8490 false
23226 uFZ Delta 6.5 1 6494 false
23225 mJNKe Theta 7.0 82 9195 true
23224 Zkxj Delta 5.9 172 5178 false
23223 QAUx Pi 2.9 30 7888 true
23222 MvDOWxPGK Epsilon 1.9 180 3506 false
23221 trk Tau 3.6 68 5583 true
23220 IYa Delta 5.1 90 9115 false
23219 jqPwEJwf Lambda 5.4 236 416 false
23218 GyXBx Theta 5.6 149 5808 false
23217 FKlE Theta 3.0 88 1833 true
23216 Luf Theta 2.8 107 8251 true
23215 KFaGUOoGd Lambda 2.7 109 776 false
23214 ZAY Epsilon 4.7 240 6265 true
23213 qWZJLEhhl Pi 3.2 125 9929 false
23212 beRwdZRQzy Tau 5.7 45 6895 false
23211 ulcXABApGk Gamma 6.3 26 9106 true
23210 sqoIi Lambda 0.4 250 9571 true
23209 NwPyNxgHr Lambda 4.3 111 4876 false
23208 WOsr Delta 3.7 88 8925 false
23207 dnJloxMgvR Beta 8.8 157 8883 true
23206 Aquf Lambda 2.8 198 1029 false
23205 MndDeLp Gamma 5.3 73 6676 true
23204 fzpPvGfjI Lambda 0.4 126 1526 false
23203 uhPNAc Theta 7.8 44 9274 false
23202 QHVj Epsilon 2.4 189 4193 true
23201 bIjMULG Epsilon 3.3 100 3310 false
23200 lgovbS Epsilon 1.7 210 9391 false
23199 ffxQgM Alpha 5.0 222 2322 true
23198 KGRpD Alpha 1.2 114 4032 false
23197 fSss Delta 9.4 183 9911 true
23196 AdVqqzce Delta 2.9 139 3929 false
23195 mhS Alpha 2.7 50 3465 true
23194 zndTVt Alpha 7.9 124 5613 false
23193 NEoTYrsUuL Tau 8.4 194 9659 true
23192 fZoRni Lambda 0.1 97 2774 false
23191 cEe Tau 9.1 23 1004 true
23190 UiHBEqtETx Pi 6.3 16 598 true
23189 eAKBXW Tau 3.9 7 5097 true
23188 YTgfEqSqW Lambda 3.0 20 6574 false
23187 eNUHUXzuZ Gamma 4.2 84 6608 true
23186 HTJTRmh Theta 9.0 123 5476 false
23185 kIqrJUhQZ Theta 5.6 195 4835 false
23184 NuyMpaSI Gamma 6.0 218 6928 false
23183 JZamneXuw Alpha 6.5 27 2920 false
23182 hJSBKHvK Beta 8.9 170 1628 false
23181 aCNAryK Tau 3.2 211 8529 false
23180 bdnNifUt Lambda 7.7 32 2929 false
23179 aFEUKcgBo Beta 7.8 55 9451 false
23178 xdTeFe Delta 9.5 219 9658 false
23177 niRPcbMLS Pi 7.2 182 6539 false
23176 IXTURUj Pi 2.4 138 2987 false
23175 afkH Epsilon 4.4 139 1022 true
23174 GCpTyL Beta 1.6 59 383 false
23173 dsDDiVJ Gamma 7.9 35 3023 true
23172 XFqVNJCREU Beta 0.3 194 1236 false
23171 VKmQNEjwm Tau 9.0 7 8585 true
23170 lrKdoMpI Pi 7.7 83 1281 true
23169 SIA Lambda 9.0 115 5618 true
23168 vxHtJ Epsilon 4.7 211 5285 false
23167 JXH Delta 7.9 52 4124 true
23166 xlYB Delta 4.0 50 5883 true
23165 CNu Delta 2.6 108 7771 true
23164 RoC Tau 9.9 224 3779 true
23163 tklq Lambda 9.2 170 3315 false
23162 lYbrhZmN Beta 0.8 225 5535 true
23161 czIX Tau 3.1 221 7284 true
23160 afjWCdQsWL Tau 6.3 212 1293 false
23159 MGYXCsx Lambda 2.9 25 3864 false
23158 fWK Beta 9.1 36 1157 false
23157 GgNBXCE Delta 4.0 132 9763 false
23156 Rhbkmg Epsilon 5.5 20 4608 false
23155 vxC Theta 3.9 101 209 true
23154 iYtjzxSlO Pi 7.1 39 1208 true
23153 hDhtIpriUA Tau 4.2 74 1016 false
23152 rhv Pi 0.1 47 9984 true
23151 RfvrZy Tau 5.9 221 4342 false
23150 wXcdBLLJ Epsilon 4.0 17 5267 true
23149 iWovc Delta 9.5 184 1856 false
23148 qhOpwdyre Delta 8.0 209 7590 true
23147 WeIiRWoe Pi 2.6 205 3692 false
23146 MKixdjG Lambda 0.3 248 9557 false
23145 NCM Gamma 3.8 229 1657 true
23144 msSZV Lambda 0.4 30 9053 true
23143 ovj Gamma 8.0 58 961 false
23142 FNiw Delta 0.8 185 2900 false
23141 OdQQNUT Gamma 4.6 213 96 true
23140 Buq Epsilon 1.6 24 2677 true
23139 jlDQDlxTA Theta 8.5 181 1483 false
23138 SSz Gamma 7.3 247 3740 false
23137 onHaont Theta 1.9 92 8403 false
23136 Ker Alpha 0.5 147 868 true
23135 hTmViQrOc Epsilon 8.6 171 286 false
23134 mNNo Lambda 5.1 19 120 false
23133 wZCIgibX Tau 6.5 60 4811 false
23132 waXWZQ Pi 8.2 131 6931 true
23131 bsHymnnf Epsilon 5.4 87 2491 false
23130 RfPHvM Tau 2.0 65 5241 false
23129 ktXWOnu Epsilon 6.0 248 4963 false
23128 Bezpw Pi 1.2 207 5327 true
23127 gzxSzuoWAQ Lambda 1.0 203 6711 true
23126 KPTfy Tau 7.6 173 5293 true
23125 FBvc Gamma 6.2 29 5696 false
23124 sXfGJr Tau 0.9 247 7186 true
23123 CyuF Tau 3.4 248 7995 false
23122 cAeoGGQ Gamma 3.9 182 6993 true
23121 vXEGsO Lambda 3.9 89 1163 false
23120 ajLkdE Epsilon 7.5 70 7554 false
23119 bvsGxmV Gamma 7.8 172 9153 true
23118 uvVQ Gamma 4.7 168 614 false
23117 axRY Alpha 1.6 206 9463 true
23116 IQwQuQSya Beta 5.3 123 9031 false
23115 CNaaGuX Lambda 3.5 15 6301 false
23114 zilyjVbW Alpha 5.2 230 9490 false
23113 XjnopP Lambda 1.4 182 2753 true
23112 aenws Delta 8.0 4 9805 false
23111 JePUmmboF Pi 1.6 55 8434 true
23110 pzc Theta 4.5 21 6004 false
23109 BACA Beta 2.5 220 5067 true
23108 bxGH Theta 9.8 132 1150 true
23107 Uda Theta 9.5 125 4022 true
23106 uLvNCzjk Lambda 7.6 44 4397 false
23105 ifqWyhRKn Pi 8.0 42 7231 false
23104 sbm Epsilon 7.9 159 491 false
23103 SMjxPA Epsilon 7.6 13 4784 false
23102 mUwr Alpha 3.1 29 6348 true
23101 dqZs Tau 4.9 208 2479 false
23100 rSExUHyWj Alpha 5.2 197 2785 true
23099 nLUrkq Theta 0.6 50 4177 false
23098 AtcEr Epsilon 8.2 245 7622 true
23097 wdjyaR Pi 0.1 101 7824 true
23096 tSDTjftYPf Pi 8.7 139 7613 false
23095 tJF Delta 6.2 165 5844 false
23094 QfMDPITBpp Theta 3.4 183 5211 true
23093 auRGB Alpha 4.7 106 2361 false
23092 luxkfbfOMl Beta 1.8 178 3104 true
23091 zIgmyE Lambda 1.9 163 4956 true
23090 SHe Pi 10.0 173 7147 true
23089 Lgoagx Pi 1.6 146 8089 false
23088 pQftH Pi 5.8 235 6356 true
23087 opdGVXUK Gamma 7.3 200 3980 false
23086 CeLSfiqEC Delta 4.4 244 4617 true
23085 sjZBxi Pi 2.7 246 7978 true
23084 OYNPSvSuoA Theta 9.5 46 9408 true
23083 CFcNYo Tau 8.8 210 2791 false
23082 NUwxsOThl Pi 2.9 22 7473 false
23081 oVylrjvzN Lambda 1.7 84 7497 true
23080 AVkj Pi 2.9 57 1783 false
23079 yUAnDpX Tau 9.1 13 1112 true
23078 SpFljSiN Theta 5.5 222 352 false
23077 gdIdkn Beta 6.9 52 9370 true
23076 KsyP Epsilon 5.3 133 5108 false
23075 bmLgoID Lambda 9.7 47 9131 false
23074 mDu Delta 4.0 205 6986 false
23073 SVJbIB Theta 6.6 109 5146 true
23072 sEAbbRFB Beta 2.9 93 4781 true
23071 YMuLLSq Gamma 3.9 167 6298 true
23070 VZDneHmFX Lambda 1.6 148 4450 true
23069 QPfrpIKFy Lambda 9.1 157 823 true
23068 NHkXDfUBg Beta 9.8 237 4608 true
23067 UTkHfHuj Gamma 7.9 11 3980 true
23066 CtNdWriKk Gamma 10.0 175 3341 true
23065 zXotHm Delta 8.1 3 4337 true
23064 wXqnW Gamma 3.2 178 6235 true
23063 nuvGbUaqtM Alpha 6.2 63 7155 false
23062 HvvJ Tau 6.4 40 7219 true
23061 VVrWS Theta 4.9 24 5311 false
23060 DgysxgQJ Epsilon 8.0 242 5639 true
23059 iqKNznYV Tau 9.9 71 350 true
23058 hTfGKjKuk Epsilon 9.4 60 9529 false
23057 GYOHUt Epsilon 7.6 230 5156 true
23056 oUdqqbKX Alpha 9.9 127 1626 false
23055 TaWeWEQesV Pi 7.8 162 308 true
23054 IHNv Pi 5.9 33 7733 true
23053 cuAw Epsilon 6.4 152 2915 true
23052 egreSmraAF Epsilon 5.2 216 2536 false
23051 hisdPMIZ Theta 6.5 165 4051 false
23050 ARXrJZM Pi 2.8 61 6526 true
23049 lQcrNkVpv Alpha 0.2 119 7643 false
23048 zCvZcDp Lambda 1.8 26 2358 false
23047 Faae Pi 7.1 95 7042 true
23046 Wbhabal Pi 2.4 22 112 true
23045 UFPfWZF Gamma 3.2 8 8670 false
23044 KBAOu Alpha 7.0 144 4273 false
23043 PkpP Pi 2.0 100 8553 true
23042 OMEf Alpha 4.2 220 40 false
23041 TBkNje Beta 1.7 70 7257 true
23040 GYMXq Pi 1.7 187 4754 true
23039 PRvpORxLhA Lambda 8.6 96 4452 false
23038 bEtbOTsOZ Tau 2.6 143 1092 true
23037 hMBZXJAty Tau 3.3 91 4261 true
23036 tVNW Alpha 2.2 118 6149 false
23035 mKpWD Delta 2.4 68 7668 false
23034 UCNpJHmEEA Theta 1.9 19 5080 false
23033 MhszAJ Theta 7.0 52 2046 true
23032 zaAv Theta 4.1 42 855 true
23031 qNLHmTXbE Pi 9.9 5 6548 false
23030 WxpxXKrlX Theta 2.4 96 8852 true
23029 FPhwt Epsilon 8.8 99 2741 true
23028 oTj Lambda 6.6 52 9756 false
23027 lAOCMcsSQL Lambda 7.7 175 1146 true
23026 RiFjS Epsilon 8.4 106 9169 true
23025 ZijfYPJ Delta 0.4 17 9265 false
23024 SIqdQnH Delta 8.8 51 7610 false
23023 YSQSqaFBTA Beta 3.2 147 9206 false
23022 WZxIgaQ Theta 8.9 163 3376 true
23021 DaWJ Delta 6.6 181 8457 false
23020 RWC Pi 3.7 106 417 true
23019 aNirPXoxA Epsilon 6.0 74 4250 true
23018 YppBjnB Alpha 8.6 72 3676 true
23017 CGrd Delta 7.3 159 2719 false
23016 ZYM Alpha 3.0 40 6384 false
23015 TFPepIe Delta 1.6 190 6624 true
23014 DDebKS Alpha 1.5 183 8298 true
23013 mAjiVnCye Theta 7.7 79 4648 false
23012 TNbhIkweD Pi 6.1 237 6525 false
23011 BvaV Theta 5.0 158 7097 false
23010 xLGlvDqpYb Delta 4.2 161 2335 false
23009 iehxfOJjB Epsilon 5.0 28 7732 true
23008 QAyYcgFanM Lambda 4.7 241 4302 false
23007 ssnEuV Beta 5.1 40 5832 false
23006 HflzIRE Tau 8.7 32 3047 true
23005 WUIVNR Lambda 9.5 249 8618 true
23004 tgzPuBxR Theta 7.9 146 673 true
23003 sQZU Alpha 1.3 53 1362 true
23002 NWeHccj Lambda 9.6 198 6316 true
23001 wngsFY Delta 2.2 224 6932 false
23000 yqwflZPXc Gamma 4.3 182 4349 true
22999 pGfuqKUZST Alpha 5.5 92 2869 true
22998 MxtuoLgHvw Delta 5.3 181 2074 false
22997 ZZHTQv Tau 6.0 172 3929 true
22996 ipDgij Epsilon 5.9 210 4366 true
22995 ZvzmKn Theta 1.2 123 5964 false
22994 GDwNAtuXa Pi 6.2 78 6049 false
22993 pEl Beta 9.7 154 6700 true
22992 dWXxMvO Alpha 4.0 109 2176 false
22991 LYSluRJvI Alpha 6.6 9 8746 true
22990 EAVxLtvGf Theta 7.9 167 9180 false
22989 PcyLzm Pi 4.4 182 6316 true
22988 XDprFTkNu Delta 4.3 3 4589 true
22987 YQMhfQrGH Delta 1.8 122 2825 true
22986 rjn Lambda 4.8 13 4142 true
22985 GelI Delta 7.4 229 1039 true
22984 isijDZyl Epsilon 4.1 223 7552 true
22983 wvGfQ Delta 3.4 44 5466 false
22982 ETFiQpIO Pi 1.9 58 7275 true
22981 MhCN Epsilon 1.7 84 2585 true
22980 VXLUZIZG Pi 3.6 155 8118 true
22979 kszi Theta 0.6 51 6762 true
22978 Qod Delta 2.2 28 8509 false
22977 iOrk Epsilon 6.0 98 5474 true
22976 epwRuSuY Delta 7.0 27 5559 true
22975 vOS Delta 1.4 193 5373 true
22974 NvgJrPW Theta 2.6 88 4455 true
22973 rFXu Pi 9.2 226 8984 false
22972 nRZkJxl Theta 0.9 210 8543 false
22971 VvubJorbrE Epsilon 1.8 13 2873 true
22970 qZBeTx Epsilon 2.3 121 9543 true
22969 LZAXdwZh Delta 6.5 124 5606 true
22968 kBDxCth Gamma 1.7 71 6217 true
22967 AcLhyrEM Pi 4.5 220 6170 true
22966 JscGkRtd Alpha 9.2 0 9345 false
22965 TnKYlO Lambda 2.5 242 6085 true
22964 UYtTASda Gamma 8.1 211 488 true
22963 WnQZaO Lambda 7.3 62 6458 true
22962 bry Gamma 8.1 132 9221 true
22961 OcUfkUVRjF Gamma 7.2 39 8843 true
22960 mNmpniXq Alpha 0.9 73 5255 true
22959 byOmCg Epsilon 7.4 201 6701 false
22958 CElpd Gamma 5.9 90 7496 true
22957 TVNsGHAlg Epsilon 4.6 166 7588 true
22956 KHDbDA Gamma 7.6 188 9730 false
22955 qsSPzNVMQ Theta 4.2 83 7011 true
22954 IUzBpE Beta 1.7 190 1060 true
22953 ldNO Theta 9.7 110 149 true
22952 qMr Epsilon 1.0 49 5056 false
22951 GeRcwAG Theta 7.9 49 511 true
22950 QjjtapTVN Pi 2.3 60 6872 false
22949 asoMgzq Theta 2.5 149 1544 false
22948 lOx Theta 7.2 37 4572 true
22947 gyy Tau 2.1 204 4331 false
22946 QqlmSCdyF Beta 5.0 27 838 false
22945 rhheLtGBb Delta 5.9 100 4606 false
22944 Cgw Epsilon 2.8 248 9407 false
22943 NSF Pi 6.5 31 6840 true
22942 VLviE Alpha 8.6 133 9911 false
22941 RBaimz Pi 9.4 182 5842 false
22940 icyzKZCNoa Epsilon 6.7 116 1729 true
22939 eJunLIPS Gamma 6.9 18 7748 false
22938 aeEqweq Alpha 5.7 106 9853 false
22937 XMv Beta 5.7 68 9205 false
22936 EYOks Pi 3.8 91 5640 true
22935 UcHHUauZt Theta 3.1 116 6031 false
22934 npy Epsilon 9.1 173 5744 false
22933 JbVjWIWdU Alpha 6.8 64 247 false
22932 FwQxyCPRh Alpha 6.8 21 1482 true
22931 sYNrDirHrT Delta 7.2 122 180 false
22930 piULMIawS Alpha 9.4 210 4454 true
22929 eNxwi Epsilon 9.3 248 1153 true
22928 PlaqIwCrJL Theta 3.8 139 7665 true
22927 lox Lambda 5.0 10 184 true
22926 TQxI Pi 8.0 210 9592 false
22925 IIJQEbz Tau 7.5 129 2812 true
22924 NpHClUI Alpha 0.5 38 3215 true
22923 hSur Alpha 4.6 228 39 true
22922 ZycsKnExQ Lambda 5.9 143 7551 false
22921 BKKPxrp Beta 3.8 67 2214 false
22920 eajIrTRApO Theta 3.7 157 6572 true
22919 AZyNqNS Beta 9.8 42 9094 false
22918 nxSYnYA Tau 6.7 247 6016 false
22917 UFF Theta 2.9 110 8160 false
22916 YvPyST Beta 0.4 130 4839 false
22915 HEpxCWFaM Beta 7.7 97 9370 true
22914 bONJLvsGQ Tau 9.2 215 5994 false
22913 HvhnVk Tau 9.1 191 856 true
22912 OQCB Pi 2.8 36 6930 true
22911 sRadCJz Theta 5.0 175 9821 true
22910 AMv Delta 6.7 151 4090 false
22909 tjkariYs Delta 1.7 94 5619 false
22908 Yil Gamma 2.7 123 6436 true
22907 jRQhltKfa Gamma 3.5 59 3862 false
22906 xBiTYJAPa Lambda 5.5 77 4473 false
22905 bFiA Pi 9.3 167 3994 false
22904 WUcxbQ Tau 1.9 16 8420 true
22903 ZcwK Alpha 0.5 18 1992 true
22902 MLFKvrOz Gamma 4.2 129 6996 true
22901 VIkyUS Epsilon 5.3 204 7764 true
22900 ioKOzA Alpha 3.8 64 8308 true
22899 NkMs Lambda 5.1 90 7584 true
22898 UCvsXZU Pi 7.0 63 2541 true
22897 QqJ Gamma 8.5 104 3409 true
22896 jCFTQ Theta 1.1 7 732 true
22895 mSAtsstI Delta 4.2 191 2913 true
22894 UztEk Gamma 9.2 26 144 false
22893 SCmZnuY Epsilon 5.6 110 7041 false
22892 cFJCgTMMny Pi 0.2 18 9572 false
22891 nlp Lambda 9.3 13 7331 true
22890 FTCwo Lambda 4.8 22 8554 false
22889 MBMBuFCRja Theta 5.8 89 3226 true
22888 bmxkLhYd Gamma 3.4 48 1113 true
22887 eZn Gamma 6.0 74 3594 true
22886 tzLJWxGZZ Gamma 1.0 160 819 true
22885 cToqtU Gamma 1.8 102 7567 false
22884 sRGbLYI Tau 1.0 11 4168 false
22883 TPeNaWT Tau 8.7 58 3534 false
22882 dXzdYW Gamma 5.1 119 9146 true
22881 LGMr Alpha 1.5 8 7753 true
22880 Gztt Alpha 7.0 226 3051 false
22879 lYNhUx Delta 9.4 50 3887 false
22878 IkX Lambda 7.4 81 4521 true
22877 ZSwCYM Gamma 6.5 126 5893 false
22876 CcUjPO Tau 0.9 135 4576 false
22875 LBtQI Beta 2.9 189 1497 true
22874 rKOXq Beta 3.1 126 9309 false
22873 DNmQsHHLE Alpha 4.8 44 557 true
22872 LeUzi Epsilon 9.2 148 7269 true
22871 AARl Beta 9.5 98 7681 false
22870 vJQVY Lambda 8.1 234 9213 false
22869 initPjMR Gamma 8.3 201 6326 true
22868 oTVd Delta 9.3 243 9460 false
22867 KLFvzaSCCD Tau 6.2 191 4319 false
22866 sIM Lambda 2.0 158 1463 true
22865 abMq Tau 4.5 54 327 false
22864 wszORajew Alpha 7.9 105 6185 true
22863 BoVN Lambda 2.7 147 5838 false
22862 DrsPCOoCD Tau 8.8 22 1782 true
22861 VRIrF Epsilon 9.6 129 1388 false
22860 TUVhhpr Pi 0.9 20 9348 false
22859 JARpe Beta 9.2 170 9300 false
22858 nmDD Lambda 7.3 109 4257 true
22857 xwgYvDR Alpha 9.0 94 9519 false
22856 GzaIP Gamma 7.8 223 6634 true
22855 mgIbufX Pi 4.1 136 1813 false
22854 xARKJXdSFI Epsilon 7.2 186 535 true
22853 aSHu Epsilon 4.6 218 6734 false
22852 AOIWsUkp Delta 1.1 210 1251 false
22851 bIABsINOIS Pi 3.2 118 7087 false
22850 ltBXALzAU Epsilon 8.2 65 9789 true
22849 dJhZLWr Theta 4.2 185 4790 true
22848 ccATj Alpha 3.7 192 3210 false
22847 KaSSNU Tau 5.2 69 8788 true
22846 qHyxcaowE Epsilon 1.3 84 725 true
22845 XcubXWim Epsilon 3.9 193 7939 true
22844 UyigRH Gamma 8.1 196 9804 false
22843 tPtRCpQM Tau 9.2 158 6752 false
22842 hUuOVrtcgt Alpha 4.8 13 5962 false
22841 fbxxcIWP Theta 3.3 10 1332 false
22840 NxvnEBU Lambda 10.0 142 2083 true
22839 OBOlZT Alpha 3.8 5 674 true
22838 mDUKetVsjN Tau 7.7 62 3270 false
22837 YhiGff Theta 7.0 189 9264 true
22836 wrZv Alpha 0.8 131 415 false
22835 JsxBi Delta 6.3 151 1203 true
22834 RQuPvcIz Alpha 7.6 169 1477 true
22833 uAStQqaoCG Tau 8.3 232 8644 true
22832 FoUGmxpWR Tau 6.0 232 3291 false
22831 uWR Lambda 5.0 229 8474 true
22830 MbHwe Tau 0.7 188 9503 true
22829 rBq Lambda 4.4 185 3497 false
22828 cDXbuMoA Gamma 8.2 53 611 true
22827 BdNOltGsD Alpha 8.7 148 9175 true
22826 aLC Gamma 1.9 247 4570 false
22825 otXVkcect Epsilon 9.2 206 7326 true
22824 WMQWm Alpha 3.2 65 2696 true
22823 QAG Pi 9.2 239 5442 true
22822 eDOb Pi 7.3 62 3350 false
22821 bzcAXnnp Epsilon 8.7 225 4996 true
22820 hMqVasH Alpha 3.5 152 8627 true
22819 QTWv Alpha 2.3 108 8665 false
22818 epgcwNn Lambda 2.4 175 8357 false
22817 YKtxKHNhB Theta 1.1 228 6881 false
22816 FxrMIiBxy Beta 3.3 20 787 true
22815 RELw Gamma 2.9 238 4972 false
22814 tkt Alpha 8.0 131 6362 true
22813 ayKqobFqG Alpha 6.4 152 8619 true
22812 gJJbbo Alpha 6.7 85 7433 false
22811 kLiXsfm Beta 0.8 246 3874 false
22810 BhgeqEJdT Beta 2.3 50 1504 true
22809 klDbNZjHp Tau 1.0 54 2028 true
22808 fIRaAPzcp Epsilon 4.6 6 6816 false
22807 NgHMycCV Lambda 8.2 2 9092 true
22806 Dgkp Theta 1.6 107 6989 false
22805 kEUmIxmFA Beta 1.0 109 8501 true
22804 PIBRfntg Tau 8.4 182 1531 false
22803 urgcBrxLW Epsilon 9.3 231 6343 true
22802 NVbJXgwKr Theta 4.0 67 7250 true
22801 KKeOkTvM Epsilon 5.4 171 5546 true
22800 LzikYQxESy Alpha 1.5 184 3963 false
